Particle	Position	Velocity	Acceleration	Density	Pressure	Energy	Total Energy	Total Momentum	Time
237	0.374997	-0.000170	-0.004992	0.250479	0.179855	1.795111	1.475090	0.092519	0.110500
238	0.384995	-0.000213	-0.002959	0.250489	0.179865	1.795140	1.475090	0.092519	0.110500
239	0.394993	-0.000230	0.000457	0.250493	0.179869	1.795152	1.475090	0.092519	0.110500
240	0.404991	-0.000199	0.007892	0.250485	0.179861	1.795129	1.475090	0.092519	0.110500
241	0.414990	-0.000089	0.013553	0.250463	0.179839	1.795065	1.475090	0.092519	0.110500
242	0.424989	0.000021	0.006134	0.250442	0.179818	1.795004	1.475090	0.092519	0.110500
243	0.434990	0.000019	-0.003816	0.250437	0.179813	1.794989	1.475090	0.092519	0.110500
244	0.444990	-0.000008	-0.001050	0.250440	0.179816	1.794998	1.475090	0.092519	0.110500
245	0.454990	-0.000002	0.000794	0.250441	0.179816	1.794999	1.475090	0.092519	0.110500
246	0.464990	-0.000002	0.000272	0.250437	0.179812	1.794988	1.475090	0.092519	0.110500
247	0.474990	0.000002	-0.000269	0.250431	0.179807	1.794972	1.475090	0.092519	0.110500
248	0.484990	0.000001	0.000912	0.250400	0.179775	1.794878	1.475090	0.092519	0.110500
249	0.494993	-0.000001	-0.000645	0.250330	0.179704	1.794675	1.475090	0.092519	0.110500
0	-0.498748	-0.000000	-0.000045	1.001322	1.001144	2.499555	1.475097	0.094612	0.113000
1	-0.496248	-0.000000	-0.000048	1.001602	1.001535	2.499834	1.475097	0.094612	0.113000
2	-0.493748	-0.000000	-0.000054	1.001725	1.001709	2.499960	1.475097	0.094612	0.113000
3	-0.491247	-0.000000	-0.000050	1.001748	1.001741	2.499983	1.475097	0.094612	0.113000
4	-0.488747	-0.000000	-0.000035	1.001761	1.001759	2.499996	1.475097	0.094612	0.113000
5	-0.486247	-0.000000	-0.000025	1.001762	1.001761	2.499997	1.475097	0.094612	0.113000
6	-0.483747	-0.000000	-0.000015	1.001763	1.001764	2.500004	1.475097	0.094612	0.113000
7	-0.481247	-0.000000	-0.000008	1.001763	1.001764	2.500004	1.475097	0.094612	0.113000
8	-0.478747	-0.000000	-0.000110	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
9	-0.476247	-0.000000	-0.000129	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
10	-0.473747	-0.000000	-0.000078	1.001765	1.001764	2.500000	1.475097	0.094612	0.113000
11	-0.471247	-0.000000	-0.000041	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
12	-0.468747	-0.000000	-0.000011	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
13	-0.466247	-0.000000	0.000020	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
14	-0.463747	-0.000000	0.000046	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
15	-0.461247	-0.000000	0.000084	1.001765	1.001764	2.500000	1.475097	0.094612	0.113000
16	-0.458747	-0.000000	0.000113	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
17	-0.456247	0.000000	0.000094	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
18	-0.453747	0.000000	0.000070	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
19	-0.451247	-0.000000	0.000057	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
20	-0.448747	-0.000000	0.000043	1.001763	1.001764	2.500004	1.475097	0.094612	0.113000
21	-0.446247	-0.000000	0.000057	1.001763	1.001764	2.500003	1.475097	0.094612	0.113000
22	-0.443747	-0.000000	0.000081	1.001763	1.001763	2.499999	1.475097	0.094612	0.113000
23	-0.441247	-0.000000	0.000031	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
24	-0.438747	-0.000000	-0.000105	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
25	-0.436247	0.000000	-0.000140	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
26	-0.433747	0.000000	-0.000066	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
27	-0.431247	0.000000	-0.000027	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
28	-0.428747	0.000000	-0.000007	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
29	-0.426247	0.000000	0.000002	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
30	-0.423747	-0.000000	0.000012	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
31	-0.421247	-0.000000	0.000020	1.001763	1.001764	2.500004	1.475097	0.094612	0.113000
32	-0.418747	-0.000000	0.000018	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
33	-0.416247	-0.000001	0.000011	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
34	-0.413747	-0.000001	0.000013	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
35	-0.411247	-0.000001	0.000037	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
36	-0.408747	-0.000001	0.000098	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
37	-0.406247	-0.000002	0.000198	1.001763	1.001763	2.499998	1.475097	0.094612	0.113000
38	-0.403747	-0.000002	0.000294	1.001763	1.001762	2.499998	1.475097	0.094612	0.113000
39	-0.401247	-0.000003	0.000423	1.001762	1.001761	2.499997	1.475097	0.094612	0.113000
40	-0.398747	-0.000004	0.000793	1.001761	1.001759	2.499996	1.475097	0.094612	0.113000
41	-0.396247	-0.000006	0.001182	1.001759	1.001756	2.499994	1.475097	0.094612	0.113000
42	-0.393747	-0.000008	0.000711	1.001757	1.001754	2.499992	1.475097	0.094612	0.113000
43	-0.391247	-0.000009	0.000513	1.001755	1.001751	2.499990	1.475097	0.094612	0.113000
44	-0.388747	-0.000013	0.004070	1.001750	1.001744	2.499984	1.475097	0.094612	0.113000
45	-0.386247	-0.000027	0.006366	1.001743	1.001734	2.499978	1.475097	0.094612	0.113000
46	-0.383747	-0.000024	-0.009544	1.001745	1.001740	2.499987	1.475097	0.094612	0.113000
47	-0.381247	-0.000002	-0.007840	1.001756	1.001755	2.499998	1.475097	0.094612	0.113000
48	-0.378747	0.000001	0.005117	1.001756	1.001751	2.499989	1.475097	0.094612	0.113000
49	-0.376247	-0.000036	0.030939	1.001736	1.001722	2.499968	1.475097	0.094612	0.113000
50	-0.373747	-0.000054	-0.028180	1.001741	1.001735	2.499981	1.475097	0.094612	0.113000
51	-0.371247	0.000054	-0.064715	1.001807	1.001833	2.500054	1.475097	0.094612	0.113000
52	-0.368747	0.000167	-0.038712	1.001886	1.001941	2.500131	1.475097	0.094612	0.113000
53	-0.366248	0.000208	-0.005108	1.001925	1.001991	2.500165	1.475097	0.094612	0.113000
54	-0.363748	0.000205	0.005711	1.001926	1.001994	2.500169	1.475097	0.094612	0.113000
55	-0.361248	0.000187	0.010381	1.001913	1.001974	2.500154	1.475097	0.094612	0.113000
56	-0.358749	0.000163	0.012320	1.001894	1.001945	2.500129	1.475097	0.094612	0.113000
57	-0.356249	0.000136	0.012919	1.001873	1.001915	2.500107	1.475097	0.094612	0.113000
58	-0.353749	0.000110	0.012619	1.001852	1.001885	2.500086	1.475097	0.094612	0.113000
59	-0.351250	0.000085	0.011636	1.001832	1.001857	2.500066	1.475097	0.094612	0.113000
60	-0.348750	0.000063	0.010158	1.001814	1.001833	2.500048	1.475097	0.094612	0.113000
61	-0.346250	0.000044	0.008390	1.001800	1.001813	2.500034	1.475097	0.094612	0.113000
62	-0.343750	0.000029	0.006552	1.001788	1.001797	2.500022	1.475097	0.094612	0.113000
63	-0.341250	0.000018	0.004835	1.001780	1.001785	2.500014	1.475097	0.094612	0.113000
64	-0.338750	0.000011	0.003363	1.001773	1.001776	2.500008	1.475097	0.094612	0.113000
65	-0.336250	0.000006	0.002168	1.001769	1.001771	2.500004	1.475097	0.094612	0.113000
66	-0.333750	0.000003	0.001221	1.001767	1.001767	2.500002	1.475097	0.094612	0.113000
67	-0.331250	0.000002	0.000566	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
68	-0.328750	0.000001	0.000247	1.001765	1.001764	2.500000	1.475097	0.094612	0.113000
69	-0.326250	0.000000	0.000076	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
70	-0.323750	0.000000	-0.000009	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
71	-0.321250	-0.000000	-0.000032	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
72	-0.318750	-0.000000	-0.000028	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
73	-0.316250	-0.000000	-0.000010	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
74	-0.313750	-0.000001	0.000007	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
75	-0.311250	-0.000001	0.000038	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
76	-0.308750	-0.000001	0.000015	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
77	-0.306250	-0.000000	0.000020	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
78	-0.303750	0.000000	0.000094	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
79	-0.301250	0.000000	0.000030	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
80	-0.298750	0.000000	-0.000091	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
81	-0.296250	0.000000	-0.000006	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
82	-0.293750	0.000000	0.000006	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
83	-0.291250	-0.000000	-0.000006	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
84	-0.288750	-0.000000	-0.000016	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
85	-0.286250	-0.000000	0.000027	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
86	-0.283750	-0.000001	-0.000059	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
87	-0.281250	-0.000000	-0.000210	1.001765	1.001764	2.500000	1.475097	0.094612	0.113000
88	-0.278750	-0.000000	-0.000135	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
89	-0.276250	0.000000	-0.000014	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
90	-0.273750	0.000000	0.000108	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
91	-0.271250	0.000001	0.000189	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
92	-0.268750	0.000001	0.000077	1.001765	1.001764	2.500000	1.475097	0.094612	0.113000
93	-0.266250	0.000001	-0.000042	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
94	-0.263750	0.000000	-0.000004	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
95	-0.261250	0.000000	0.000011	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
96	-0.258750	0.000000	-0.000004	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
97	-0.256250	-0.000000	-0.000010	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
98	-0.253750	-0.000000	-0.000009	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
99	-0.251250	-0.000000	-0.000006	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
100	-0.248750	-0.000001	-0.000002	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
101	-0.246250	-0.000001	0.000005	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
102	-0.243750	-0.000001	0.000032	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
103	-0.241250	-0.000000	0.000105	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
104	-0.238750	-0.000000	0.000143	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
105	-0.236250	0.000000	0.000060	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
106	-0.233750	0.000000	-0.000118	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
107	-0.231250	0.000000	-0.000074	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
108	-0.228750	-0.000000	0.000012	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
109	-0.226250	-0.000000	0.000033	1.001763	1.001765	2.500004	1.475097	0.094612	0.113000
110	-0.223750	-0.000000	-0.000091	1.001764	1.001763	2.499999	1.475097	0.094612	0.113000
111	-0.221250	-0.000000	-0.000197	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
112	-0.218750	0.000000	-0.000150	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
113	-0.216250	0.000000	-0.000064	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
114	-0.213750	0.000000	0.000012	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
115	-0.211250	0.000000	0.000102	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
116	-0.208750	0.000001	0.000171	1.001765	1.001765	2.500000	1.475097	0.094612	0.113000
117	-0.206250	0.000001	0.000079	1.001765	1.001764	2.500000	1.475097	0.094612	0.113000
118	-0.203750	0.000001	-0.000040	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
119	-0.201250	0.000001	-0.000023	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
120	-0.198750	0.000000	-0.000065	1.001764	1.001764	2.499999	1.475097	0.094612	0.113000
121	-0.196250	0.000000	-0.000188	1.001764	1.001765	2.500004	1.475097	0.094612	0.113000
122	-0.193750	-0.000001	-0.000356	1.001764	1.001766	2.500005	1.475097	0.094612	0.113000
123	-0.191250	-0.000002	-0.000498	1.001765	1.001765	2.500001	1.475097	0.094612	0.113000
124	-0.188750	-0.000003	-0.000402	1.001766	1.001766	2.500001	1.475097	0.094612	0.113000
125	-0.186250	-0.000003	0.000343	1.001766	1.001767	2.500001	1.475097	0.094612	0.113000
126	-0.183750	-0.000001	0.002921	1.001764	1.001764	2.500000	1.475097	0.094612	0.113000
127	-0.181250	0.000006	0.003904	1.001762	1.001761	2.499997	1.475097	0.094612	0.113000
128	-0.178750	0.000001	-0.012296	1.001770	1.001770	2.500002	1.475097	0.094612	0.113000
129	-0.176250	-0.000043	-0.041382	1.001808	1.001820	2.500036	1.475097	0.094612	0.113000
130	-0.173750	-0.000167	-0.099552	1.001911	1.001955	2.500129	1.475097	0.094612	0.113000
131	-0.171251	-0.000438	-0.202079	1.002131	1.002249	2.500333	1.475097	0.094612	0.113000
132	-0.168752	-0.000959	-0.364219	1.002546	1.002809	2.500724	1.475097	0.094612	0.113000
133	-0.166254	-0.001857	-0.596495	1.003257	1.003774	2.501402	1.475097	0.094612	0.113000
134	-0.163759	-0.003277	-0.899458	1.004375	1.005304	2.502485	1.475097	0.094612	0.113000
135	-0.161267	-0.005352	-1.258067	1.006011	1.007553	2.504075	1.475097	0.094612	0.113000
136	-0.158780	-0.008171	-1.639039	1.008241	1.010635	2.506257	1.475097	0.094612	0.113000
137	-0.156299	-0.011746	-1.994199	1.011085	1.014592	2.509067	1.475097	0.094612	0.113000
138	-0.153826	-0.015984	-2.270005	1.014487	1.019354	2.512453	1.475097	0.094612	0.113000
139	-0.151361	-0.020687	-2.418688	1.018301	1.024728	2.516276	1.475097	0.094612	0.113000
140	-0.148907	-0.025562	-2.400185	1.022291	1.030390	2.520307	1.475097	0.094612	0.113000
141	-0.146462	-0.030214	-2.151396	1.026095	1.035840	2.524197	1.475097	0.094612	0.113000
142	-0.144026	-0.034022	-1.501257	1.029044	1.040171	2.527329	1.475097	0.094612	0.113000
143	-0.141595	-0.035626	0.045043	1.029569	1.041268	2.528282	1.475097	0.094612	0.113000
144	-0.139163	-0.030926	5.523308	1.023513	1.033509	2.523221	1.475097	0.094612	0.113000
145	-0.136705	-0.009883	14.495869	1.006158	1.010079	2.507090	1.475097	0.094612	0.113000
146	-0.134187	0.025354	17.830361	0.980226	0.974163	2.481208	1.475097	0.094612	0.113000
147	-0.131593	0.058702	12.998216	0.955710	0.939598	2.455154	1.475097	0.094612	0.113000
148	-0.128941	0.079235	6.435846	0.939149	0.915996	2.436751	1.475097	0.094612	0.113000
149	-0.126257	0.090166	3.829954	0.928764	0.901378	2.425229	1.475097	0.094612	0.113000
150	-0.123548	0.100912	5.401647	0.918982	0.888143	2.414917	1.475097	0.094612	0.113000
151	-0.120807	0.117126	8.021439	0.906291	0.871209	2.401643	1.475097	0.094612	0.113000
152	-0.118022	0.137958	9.226215	0.890913	0.850642	2.385170	1.475097	0.094612	0.113000
153	-0.115185	0.159954	8.946388	0.874743	0.828996	2.367427	1.475097	0.094612	0.113000
154	-0.112295	0.181166	8.318018	0.859004	0.808022	2.349889	1.475097	0.094612	0.113000
155	-0.109353	0.201836	8.062788	0.843718	0.787824	2.332706	1.475097	0.094612	0.113000
156	-0.106357	0.222787	8.091417	0.828486	0.767876	2.315442	1.475097	0.094612	0.113000
157	-0.103306	0.244353	8.159838	0.813106	0.747893	2.297831	1.475097	0.094612	0.113000
158	-0.100196	0.266500	8.177356	0.797569	0.727859	2.279832	1.475097	0.094612	0.113000
159	-0.097025	0.289143	8.139833	0.781933	0.707852	2.261502	1.475097	0.094612	0.113000
160	-0.093789	0.312203	8.087074	0.766245	0.687943	2.242894	1.475097	0.094612	0.113000
161	-0.090487	0.335722	8.062824	0.750495	0.668120	2.223980	1.475097	0.094612	0.113000
162	-0.087114	0.359784	8.030391	0.734664	0.648366	2.204728	1.475097	0.094612	0.113000
163	-0.083667	0.384358	7.990200	0.718765	0.628700	2.185145	1.475097	0.094612	0.113000
164	-0.080143	0.409493	7.971789	0.702777	0.609105	2.165197	1.475097	0.094612	0.113000
165	-0.076538	0.435292	7.954463	0.686681	0.589559	2.144840	1.475097	0.094612	0.113000
166	-0.072847	0.461741	7.925688	0.670483	0.570078	2.124067	1.475097	0.094612	0.113000
167	-0.069065	0.488878	7.904801	0.654196	0.550681	2.102878	1.475097	0.094612	0.113000
168	-0.065188	0.516734	7.876524	0.637850	0.531410	2.081295	1.475097	0.094612	0.113000
169	-0.061209	0.545131	7.727362	0.621628	0.512474	2.059539	1.475097	0.094612	0.113000
170	-0.057127	0.573327	7.311146	0.605983	0.494383	2.038210	1.475097	0.094612	0.113000
171	-0.052940	0.599826	6.401476	0.591731	0.478030	2.018432	1.475097	0.094612	0.113000
172	-0.048657	0.622079	4.765398	0.580059	0.464699	2.001913	1.475097	0.094612	0.113000
173	-0.044299	0.637023	2.546858	0.572095	0.455597	1.990382	1.475097	0.094612	0.113000
174	-0.039897	0.643760	0.786250	0.567783	0.450659	1.984033	1.475097	0.094612	0.113000
175	-0.035476	0.646991	1.003080	0.564869	0.447418	1.979912	1.475097	0.094612	0.113000
176	-0.031032	0.655368	3.091148	0.560092	0.442217	1.973337	1.475097	0.094612	0.113000
177	-0.026536	0.671618	4.227894	0.552824	0.434227	1.963025	1.475097	0.094612	0.113000
178	-0.021969	0.686160	2.145164	0.546672	0.427324	1.953835	1.475097	0.094612	0.113000
179	-0.017367	0.687416	-1.221816	0.545052	0.425383	1.951136	1.475097	0.094612	0.113000
180	-0.012776	0.683229	-0.515753	0.546113	0.426527	1.952660	1.475097	0.094612	0.113000
181	-0.008196	0.682475	0.074856	0.546713	0.427235	1.953671	1.475097	0.094612	0.113000
182	-0.003615	0.682924	0.064058	0.546732	0.427275	1.953769	1.475097	0.094612	0.113000
183	0.000966	0.682567	-0.198828	0.546862	0.427420	1.953990	1.475097	0.094612	0.113000
184	0.005544	0.681734	-0.184468	0.547201	0.427802	1.954536	1.475097	0.094612	0.113000
185	0.010119	0.681086	-0.114283	0.547527	0.428181	1.955091	1.475097	0.094612	0.113000
186	0.014692	0.680652	-0.082863	0.547768	0.428465	1.955520	1.475097	0.094612	0.113000
187	0.019263	0.680306	-0.073480	0.547953	0.428690	1.955886	1.475097	0.094612	0.113000
188	0.023833	0.680003	-0.064634	0.548104	0.428874	1.956180	1.475097	0.094612	0.113000
189	0.028402	0.679748	-0.052428	0.548230	0.429037	1.956476	1.475097	0.094612	0.113000
190	0.032969	0.679545	-0.042023	0.548319	0.429166	1.956747	1.475097	0.094612	0.113000
191	0.037537	0.679382	-0.035359	0.548402	0.429280	1.956969	1.475097	0.094612	0.113000
192	0.042103	0.679246	-0.031162	0.548420	0.429328	1.957120	1.475097	0.094612	0.113000
193	0.046670	0.679128	-0.028138	0.548500	0.429489	1.957565	1.475097	0.094612	0.113000
194	0.051234	0.679028	-0.025202	0.548309	0.429093	1.956442	1.475097	0.094612	0.113000
195	0.055805	0.678942	-0.022509	0.548221	0.429629	1.959200	1.475097	0.094612	0.113000
196	0.060368	0.678869	-0.020235	0.546546	0.425834	1.947845	1.475097	0.094612	0.113000
197	0.064968	0.678804	-0.018091	0.542331	0.423009	1.949962	1.475097	0.094612	0.113000
198	0.069588	0.678744	-0.015979	0.524664	0.410026	1.953760	1.475097	0.094612	0.113000
199	0.074518	0.678687	-0.014253	0.498579	0.448226	2.247518	1.475097	0.094612	0.113000
200	0.079659	0.678635	-0.013069	0.477410	0.417897	2.188353	1.475097	0.094612	0.113000
201	0.085024	0.678590	-0.012395	0.459035	0.450523	2.453642	1.475097	0.094612	0.113000
202	0.090598	0.678551	-0.011981	0.451256	0.433459	2.401405	1.475097	0.094612	0.113000
203	0.096139	0.678516	-0.009696	0.451387	0.431049	2.387364	1.475097	0.094612	0.113000
204	0.101694	0.678474	-0.007452	0.451727	0.429952	2.379489	1.475097	0.094612	0.113000
205	0.107229	0.678435	-0.006977	0.452670	0.429780	2.373588	1.475097	0.094612	0.113000
206	0.112758	0.678374	0.002924	0.453285	0.429742	2.370159	1.475097	0.094612	0.113000
207	0.118279	0.678235	0.013406	0.453785	0.429707	2.367359	1.475097	0.094612	0.113000
208	0.123796	0.678064	0.019369	0.454067	0.429598	2.365293	1.475097	0.094612	0.113000
209	0.129310	0.677639	0.099236	0.454088	0.429237	2.363221	1.475097	0.094612	0.113000
210	0.134825	0.676499	0.202418	0.453695	0.428418	2.360782	1.475097	0.094612	0.113000
211	0.140349	0.674761	0.319365	0.452659	0.426783	2.357233	1.475097	0.094612	0.113000
212	0.145888	0.670516	1.024134	0.449971	0.422952	2.350229	1.475097	0.094612	0.113000
213	0.151475	0.659807	2.076494	0.444211	0.415018	2.336373	1.475097	0.094612	0.113000
214	0.157157	0.641645	3.638749	0.433162	0.399819	2.309021	1.475097	0.094612	0.113000
215	0.163026	0.597830	10.661960	0.409808	0.368012	2.248237	1.475097	0.094612	0.113000
216	0.169395	0.484850	23.422897	0.367958	0.313501	2.135151	1.475097	0.094612	0.113000
